track_id,track_name,track_artist,popular,release_year,release_month,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2howvzFOQExWLRPIi5TAcn,Yesterday Is Gone,Dash Berlin,0,2015,10,edm,0.518,0.877,2,-1.871,1,0.0425,0.0434,0,0.482,0.274,127.047,172250
6ol2reMXoUuIZE0TA5FfvU,Right For Ya,Prince Paris,0,2019,1,pop,0.638,0.81,9,-5.336,0,0.0888,0.0587,3.68e-06,0.309,0.216,100.005,158400
1vNoA9F5ASnlBISFekDmg3,Zombie,Bad Wolves,1,2018,1,rock,0.448,0.826,2,-3.244,0,0.0319,0.00756,0,0.117,0.19,77.093,254805
6g1VQsGGteeFbJm4IEn3N4,God Save the Rave,Scooter,1,2019,5,edm,0.438,0.926,8,-3.269,0,0.0841,0.0146,1.62e-05,0.161,0.386,150.036,192000
0HXaObOe6PYjtZNZCwkUtO,No Superstar - Perfect Pitch Remix,Giorgio Gee,0,2019,11,edm,0.696,0.906,11,-5.192,0,0.065,0.0198,1.41e-06,0.375,0.17,126.078,187010
24wIxeVejXRhYJPrOFpJbg,Pa' Lante,Alex Sensation,1,2019,6,latin,0.679,0.713,8,-4.544,0,0.123,0.0649,8.47e-06,0.362,0.922,189.921,174893
6Cl6xuMCZ05WD8IKrA1YcZ,Brain Extract,Metodi Hristov,0,2019,10,edm,0.749,0.838,10,-9.181,0,0.0479,0.0603,0.908,0.113,0.0823,130.006,417263
6Ditgndq8NnRVJf8K3hs7W,NGC 6236,Toonorth,0,2018,7,rap,0.484,0.254,11,-7.54,1,0.274,0.658,0.909,0.121,0.705,148.463,115200
4f0UiNGZA0ZVaOeKQ52CvY,Mother Earth,BANKS,0,2016,9,pop,0.199,0.347,4,-8.739,1,0.0294,0.127,0,0.123,0.194,175.175,236400
6QtDzKo8oVwnOx7Sg7jxUe,Over The Mountain,Ozzy Osbourne,0,1981,11,rock,0.463,0.926,5,-3.563,0,0.12,4.95e-05,0.000576,0.0868,0.501,131.129,271400
2zkCbezif5Vb2XeCyFaEwn,I BE DAMNED,Comethazine,0,2019,1,rap,0.686,0.83,0,-5.202,0,0.277,0.0831,0,0.335,0.758,162.149,139134
0hKRSZhUGEhKU6aNSPBACZ,A Day In The Life - Remastered 2009,The Beatles,1,1967,6,rock,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,337413
5EzhXp477P8SWez7P6fLyK,Face Down,Benjah,0,2017,11,edm,0.871,0.461,4,-6.449,0,0.0733,0.219,7.31e-05,0.107,0.155,128.042,261467
18jRXhmNTcKDldl6PgKvv7,Dislocated,The Wildhearts,0,2019,2,rock,0.243,0.865,8,-6.172,1,0.0584,6.42e-06,0.88,0.408,0.327,101.282,351961
2RIT8c120eYHcg38tBuVTj,Табор уходит в небо,Kaspiyskiy Gruz,0,2015,1,rap,0.501,0.362,2,-10.166,1,0.135,0.096,2.71e-06,0.149,0.151,78.732,208862
7d8GetOsjbxYnlo6Y9e5Kw,Mr. Brightside,The Killers,1,2004,6,rock,0.352,0.928,1,-3.71,1,0.0758,0.00113,0,0.0987,0.239,148.026,222107
1aqsnPgXG1tlIAp3cOy5pR,Battle Inside,My Own Words,0,2019,10,rock,0.423,0.858,7,-5.077,1,0.0542,0.00074,0,0.092,0.37,148.02,194392
7n37dToRMRqUhdOnh9sEhB,Why You Wanna,T.I.,0,2006,3,rap,0.802,0.772,1,-4.893,0,0.192,0.358,0,0.0603,0.654,96.046,215000
4QLmoDYp0RQ3lTHbAVAuyZ,Mine [Le Boeuf Remix],Mark Mendy,0,2019,12,edm,0.801,0.787,8,-4.833,1,0.127,0.192,2.98e-06,0.0875,0.57,115.962,148967
5wldXGLEOoRXxMWJ8rIUWE,Lean On,Major Lazer,0,2015,6,edm,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
7jlqjY6QBfzu5akxt1b9JC,Summer Lover,Cub Sport,0,2019,1,pop,0.388,0.348,3,-8.985,1,0.0301,0.769,2.44e-06,0.134,0.132,114.763,136853
3sqQ4ocD4M9fsvbHrr1Z2M,Should Be Higher,Depeche Mode,0,2013,3,pop,0.399,0.521,9,-8.817,1,0.0349,0.00221,0.0427,0.0801,0.4,99.091,304653
0zyyaMpWRZNSx2GqAMFKX3,Can I Change My Mind,Tyrone Davis,0,1905,5,rap,0.545,0.669,1,-6.239,0,0.0456,0.314,0,0.0553,0.886,102.041,177733
0mcBgVRVsvESTkEyVHt7Ue,No Vuelvas Más,Darell,1,2019,12,latin,0.866,0.602,11,-5.236,1,0.0844,0.434,3.06e-05,0.0567,0.836,95.016,239093
5CXF4x2kZI2ftIogOuhXYN,Different Ways,Natixx,0,2020,1,pop,0.677,0.588,6,-9.496,0,0.0368,0.0325,0.000228,0.128,0.174,128.019,266788
1UDuqitpv6oyNpzrvbLdLt,Abarajame,Illya Kuryaki & The Valderramas,0,2004,1,latin,0.765,0.631,11,-8.092,0,0.194,0.0861,0,0.158,0.636,87.646,258440
7z9Ze7S4jm9q8gUQGQVsHt,Was 2 hol 10,Capital Bra,0,2017,2,rap,0.559,0.845,2,-4.956,1,0.584,0.0647,0,0.0561,0.455,185.147,186053
79hFDxp3n9EM5MA7Qq8teG,Actua,J Alvarez,0,2014,10,latin,0.724,0.822,11,-5.74,0,0.0451,0.198,0,0.631,0.806,83.998,210427
6RCCs5jOIu7ylHAEv8u2U9,Pełnia,Smolasty,0,2020,1,latin,0.567,0.899,8,-5.486,0,0.362,0.553,2.79e-05,0.168,0.78,179.949,171333
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,1,2013,10,edm,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360
1twBt7aZiy7HWPG025QGuP,Aerials,System Of A Down,0,2001,1,rock,0.404,0.923,0,-4.235,0,0.0547,0.00107,0.0163,0.0637,0.248,81.058,235600
6w6DrjkbBZ7OMMUybXFHfC,Python,Healy,0,2017,6,r&b,0.883,0.0586,5,-12.094,1,0.208,0.205,0.0259,0.1,0.193,146.032,218566
6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),Post Malone,0,2019,7,pop,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960
5oHT5zCrthfT8kFB5dIC6n,Khat,Prabh Deep,0,2019,7,rap,0.787,0.656,11,-10.065,0,0.39,0.357,7.72e-06,0.369,0.444,114.891,246011
2f237byd0A2w0fLlnVDOV4,Patek,Ozuna,1,2019,11,latin,0.839,0.554,0,-6.124,1,0.181,0.418,0,0.0923,0.727,139.952,249733
73Al6Axo6ji5BBqzI68g2A,Perdoname,Mora,0,2019,7,rap,0.888,0.613,8,-4.969,0,0.187,0.333,1.07e-06,0.158,0.57,127.062,178583
0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,Oasis,1,1995,10,rock,0.327,0.938,0,-3.237,1,0.0645,0.0708,3.79e-06,0.148,0.326,162.937,289560
6IW6mD0OrfYXXkTgdLBQ83,Cynic,Noah Kahan,0,2019,6,pop,0.784,0.692,5,-5.634,1,0.0338,0.23,1.14e-06,0.325,0.962,103.007,208493
7jGa11njc3FnVpO6QxGZKz,Like It Or Not (feat. joan) (feat. joan),EMBRZ,0,2018,6,pop,0.636,0.648,8,-8.1,1,0.0363,0.0882,9.92e-05,0.0876,0.349,92.949,189355
2g18NV13Q39dKqfu3yNF5X,Fantasy - Nora En Pure Remix,Sofi Tukker,0,2019,5,edm,0.595,0.805,4,-5.941,0,0.0517,0.00676,0.000263,0.0494,0.18,123.997,249798
5YAISSnKcPrBT5W4zOwfPv,Midnight Drivn,Luscious-235,0,2019,1,pop,0.665,0.6,11,-7.396,0,0.0344,0.0103,0.455,0.0928,0.595,102.002,247920
5HZQipw98poTN9zRpZIkQO,Lift Off! - Original Mix,W&W,0,2012,12,edm,0.702,0.818,8,-5.261,1,0.0935,0.00137,0.218,0.0655,0.372,128.006,300000
7EzQpS56OD25OuAU0HMivB,Baila Mi Corazón,Belanova,0,2014,10,pop,0.624,0.729,5,-4.665,1,0.0269,0.0153,0.0676,0.259,0.33,132.053,217733
1FsdoidoPfb6L2o7GFomcL,Nadita,Las Villa,0,2019,10,latin,0.733,0.56,5,-6.984,0,0.0606,0.0238,7.71e-06,0.0675,0.564,140.118,171890
0aCHrytmso2Y8tVrrFB4Kz,You Used To Hold Me - Avicii Remember Remix,D.O.N.S. feat. Terri B.,0,2009,2,edm,0.879,0.688,5,-10.108,0,0.163,0.0488,0.42,0.089,0.159,127.056,393125
2OsEJFTfzfjG4oC92cuP2c,Slow Down,Selena Gomez,0,2013,1,pop,0.722,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,210293
4f2QcB0RYGz70dXGjvpR0w,Barracuda,Heart,0,2002,11,rock,0.538,0.908,4,-6.277,0,0.0435,0.00293,0.124,0.123,0.665,137.416,262507
2ExTlf6wuN0WPFzPSh3V3d,Desensitize,DREAMERS,0,2019,11,rock,0.521,0.989,11,-2.386,0,0.123,0.0066,2.1e-06,0.207,0.361,101.02,168726
2mb1XdzL8GCVJhiz6JxVtw,Juice,London Jae,0,2015,5,r&b,0.905,0.346,9,-11.649,0,0.407,0.0111,0,0.506,0.43,86.99,177293
0d1ZZw6gP3koov69lrmnvM,Anytime Soon,Chris Beer,0,2019,11,rock,0.659,0.436,2,-9.441,1,0.0513,0.216,0.00191,0.064,0.352,139.951,215423
528BT7OzZBbiO6ShfVy8Wr,Girls & Boys - Original Mix,Inpetto,0,2013,7,edm,0.666,0.71,0,-5.478,0,0.175,0.0118,5.28e-06,0.279,0.268,126.044,374769
7E6HBa5KEiHyj3FllY4tYv,Pra Vida Inteira,Silva,0,2020,1,latin,0.673,0.723,7,-6.854,1,0.0669,0.392,3.1e-06,0.333,0.593,99.91,222272
4yORBk6ZyYsJpnJchyZevc,2nd Hand,$uicideBoy$,1,2017,5,rap,0.935,0.429,1,-6.697,1,0.118,0.0308,0,0.102,0.0769,139.987,123481
6ho0GyrWZN3mhi9zVRW7xi,Losing It,FISHER,1,2018,7,edm,0.76,0.964,2,-5.844,1,0.0576,0.00182,0.7,0.0974,0.641,125,248036
5JbsyfzMUtqXKgx9s4oqn1,Smoke on the Water - 2012 Remaster,Deep Purple,0,2001,1,rock,0.595,0.682,0,-9.205,1,0.0281,0.117,0.335,0.0963,0.804,114.243,339947
5RApJB3xWzniVnHtQDAaCP,The Icicle Melts,The Cranberries,0,1994,10,rock,0.359,0.55,7,-7.78,1,0.0325,0.0253,0,0.157,0.074,97.963,174000
6fsth2hSW6LxzY7kbWV9Hj,AVA,Garmiani,0,2019,9,edm,0.355,0.993,5,-0.627,0,0.221,0.0108,0.113,0.343,0.0395,105.197,121000
0SAV72Lmm9Q4vkcMwgCJR6,Slack,ford.,0,2018,11,edm,0.777,0.577,0,-5.595,1,0.0556,0.137,0.888,0.251,0.392,95.018,192000
6KUyWWP7El9TZqzrDwdO9s,Blast Off - Radio Edit,David Guetta,0,2014,6,edm,0.656,0.993,4,-1.702,1,0.18,0.00255,2.49e-06,0.197,0.128,127.938,187932
54NQP70Bn4nAspwZODu732,Casablanca,BLACHA,0,2018,7,rap,0.715,0.785,11,-4.973,0,0.0996,0.509,0,0.169,0.504,121.077,144640
4TynLuBe1VGcFJ5nUC0mmf,Me Pagan,Aleman,0,2019,11,rap,0.874,0.274,5,-13.499,1,0.452,0.209,2.41e-06,0.0993,0.213,147.072,127561
29gsi1zZrZxdStACmTQB0Z,Studio,ScHoolboy Q,1,2014,1,rap,0.709,0.589,8,-7.776,0,0.0433,0.0507,0,0.0585,0.58,133.922,278067
3z7WmSgmSDTFH1WwL18yyS,Bad Dracula,Red Velvet,0,2016,9,edm,0.644,0.931,0,-1.842,1,0.116,0.207,0,0.232,0.668,93.986,188331
6f2xulX5HzsHMMh9BWUS7g,All Black,Big L,0,1995,3,rap,0.511,0.825,9,-6.874,1,0.238,0.09,0,0.114,0.699,175.221,260800
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,1,2016,11,latin,0.678,0.588,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.005,230453
1xU2QZ40MY4Ex2pfczZa9U,Stack It Up (feat. A Boogie Wit da Hoodie),Liam Payne,1,2019,9,r&b,0.743,0.812,7,-3.069,1,0.132,0.153,0,0.0642,0.606,100.047,166406
2XThjBSUTyGe3UEY7O8YSC,Premonitions,The Psycho Realm,0,1997,1,latin,0.793,0.546,10,-10.045,0,0.389,0.105,0,0.0834,0.343,99.936,160067
5N4av3FvMyJcMRsjnx5TYk,Keep It on Me,Dewey da Don,0,2019,11,rap,0.55,0.793,10,-11.84,1,0.877,0.106,0,0.0465,0.494,86.741,154926
2TtLHwMd2qGw1jn0mV82ES,Lose My Mind,Pacific Air,0,2013,1,pop,0.706,0.735,0,-5.382,1,0.0306,0.00336,0.132,0.0632,0.628,116.998,186080
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,1,2013,10,pop,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627
4u6JFQa45iIYPy5l8DK2xc,Lock My Door,Jeff Floyd,0,2008,7,rap,0.718,0.819,10,-3.364,1,0.0356,0.258,1.35e-06,0.168,0.929,97.036,353547
2zouWv67gStVJqRzXxaYcZ,SMASH! - Original Mix Edit,Ummet Ozcan,0,2014,7,edm,0.729,0.981,5,-1.58,0,0.0444,0.0143,0.582,0.078,0.208,127.985,213750
4l8MrLcITpm1mbNzlhreDy,Keep Calm (feat. Craigy-T & Gregor Salto),OYE!!!,0,2018,6,latin,0.814,0.875,2,-1.373,0,0.23,0.44,1.17e-06,0.146,0.717,107.978,136667
4eNR2akrNSKuDAJSJ8qLor,Matador,Mickey 3d,0,2005,6,rock,0.573,0.921,7,-3.23,1,0.051,0.00404,4.01e-05,0.075,0.604,159.611,186440
3HcjZv0apxNeE34Et00W8i,Shattered Dreams (Short Cut),Flowbee,0,2005,10,latin,0.634,0.944,7,-4.72,1,0.0318,0.00218,0.0782,0.252,0.704,127.001,206627
34Yb5ldkgXMieDcFIRQPdh,Upside Down,RYPPHYPE,0,2019,11,pop,0.701,0.927,5,-3.21,0,0.0644,0.31,0,0.0505,0.832,119.991,208530
43CGfpQS2COhomAP9V6Dhf,Wannajuato,Fideo y los del mondo,0,2019,9,latin,0.794,0.172,0,-24.89,1,0.123,0.37,0.00782,0.0783,0.713,89.999,180000
3ei7Cjigs41LVCRgL4I74m,Fanfarrón,Fanny Lu,0,2012,1,latin,0.8,0.88,9,-3.64,1,0.0427,0.0753,0,0.144,0.952,115.036,201987
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore,Charlie Puth,1,2016,1,pop,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707
6iC7vapdKp0XlKhxOkp8QJ,BOOM,Tiësto,1,2018,1,pop,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512
07bCARhk2dH7hpMHd1DUJe,Damage,Outr3ach,0,2019,11,rap,0.601,0.557,0,-6.409,1,0.0772,0.315,2.33e-06,0.162,0.235,74.986,210000
5dBP9gDiDlsXiitxvB4HGb,Scrying Through Shattered Glass,Ghostemane,0,2016,7,rap,0.494,0.695,1,-10.566,1,0.751,0.00421,0.0158,0.223,0.0722,155.01,197077
2xabqm0YNQCTcPteQjJ22K,Only the Good Die Young,Billy Joel,0,1977,9,rock,0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,235560
6N0AnkdDFZUetw8KAGHV7e,Godzilla,Blue Öyster Cult,0,1905,5,pop,0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,221400
3Z2AzZDyeu1Fr5HmKc1KJ9,Candela,Afro Bros,0,2018,11,latin,0.787,0.836,1,-5.083,1,0.0395,0.0175,0.0341,0.0875,0.429,100.02,211917
3pX3ku3Dep3Z5jQEYDR7PK,Go to Sleep,John De Sohn,0,2018,4,edm,0.583,0.738,7,-5.209,1,0.0402,0.311,0,0.148,0.523,113.978,192084
7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,1,1970,5,rock,0.443,0.403,0,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,243027
3V0W5CfNDMiTKg93wuLFxJ,Let Go,RAC,0,2014,1,pop,0.746,0.84,5,-5.891,1,0.0331,0.0917,0.0156,0.351,0.734,110,280120
3KIYGBcEJbDP9gfUqPK14i,Everything - CAZZETTE Remix,EDX,0,2012,7,edm,0.771,0.733,8,-5.504,1,0.0593,7.41e-05,0.468,0.0252,0.655,128.029,332529
6ABQcgTtAPCUyMkVwdRNJo,placeholder,Hand Habits,0,2019,3,r&b,0.493,0.414,6,-9.372,0,0.0258,0.0319,0.00134,0.0878,0.426,133.65,230007
7qDz6mBwymAFci5Fqe10oA,"Two, Three, Four (Elektro Mix)",Michael Mind,0,2008,4,edm,0.749,0.816,6,-5.802,0,0.0495,0.000104,0.567,0.0404,0.537,127.987,366864
2x0supcZhd6NEH1nem9DnR,The Night They Drove Old Dixie Down - Remastered 2000,The Band,0,1969,9,rock,0.508,0.493,0,-8.786,1,0.0327,0.453,0,0.241,0.467,127.671,213267
1PUCeAtLlyLCSeoBkfb9my,Action - Revised Version,Def Leppard,0,1993,10,rock,0.379,0.789,2,-7.368,1,0.0382,0.000308,6.99e-05,0.321,0.53,173.143,220461
0GSguwVydcDTrHPoQsS8FU,Rats,Ghost,0,2018,4,rock,0.522,0.944,2,-5.731,0,0.0936,6.11e-06,0.482,0.135,0.236,124.029,261573
7gxJ4A7XuV9ZHw6ZrTpfp7,Icarus,Kojey Radical,0,2017,9,r&b,0.638,0.43,5,-11.295,0,0.433,0.276,0,0.123,0.336,90.233,256492
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,1,2019,7,latin,0.819,0.596,2,-7.009,1,0.318,0.225,1.19e-06,0.138,0.622,165.951,225542
0stKSegkdrfLTDvm5sIO38,No Te Veo - Remix,Casper Magico,1,2019,4,latin,0.861,0.786,1,-3.833,1,0.229,0.485,2.44e-05,0.113,0.778,104.017,252440
7Le48y7wfWRq63dRAzVmWF,Radical - Edit,Amtrac,0,2020,1,pop,0.652,0.751,6,-8.327,0,0.0369,0.112,0.592,0.102,0.0399,122.024,237978
5GVQ5CPjpObWCbWnxtxzdV,I Think of You,Sandra Lynn,0,2019,9,r&b,0.505,0.598,6,-6.654,1,0.0302,0.297,1.66e-05,0.082,0.226,76.001,188587
2r7CdIjAFW4SBraFBJ7djg,I Can Do Whatever,Dopeamean,0,2019,11,r&b,0.777,0.653,4,-7.919,0,0.305,0.156,0.000136,0.179,0.622,127.994,274442
74smyjR4BrrfgUJiT1g9Hq,We Will Get It Right,Brookii,0,2019,4,latin,0.874,0.732,1,-6.777,0,0.075,0.0806,0.743,0.135,0.445,123.007,246188
0W6yJKJW8I04iDT6BsINaL,Virus (How About Now),Martin Garrix,0,2015,2,edm,0.493,0.818,5,-6.252,0,0.0395,0.00121,0.497,0.824,0.0801,128.032,198387
58T6Oz7D8EGQW2fmGpMg5y,Lazer Love - Original Mix,KSHMR,0,2015,7,edm,0.554,0.784,5,-6.477,0,0.0475,0.000268,0.000249,0.365,0.434,139.987,249000
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,1,2011,9,pop,0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,218013
1tJYh5KsxHtYwjh6DkNzjU,Sin Compromiso (Remix),J Balvin,0,2011,3,latin,0.725,0.925,0,-4.178,1,0.0932,0.132,0,0.0745,0.788,98.021,247147
1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,0,2016,6,pop,0.742,0.819,1,-5.307,1,0.0487,0.372,0,0.277,0.709,117.986,196613
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,1,2016,11,edm,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,195547
7uZac6dWgEZYiHolU9dgZG,Wine On Top,Chivv,0,2019,8,latin,0.897,0.748,8,-4.588,1,0.16,0.0663,0,0.0955,0.408,102.983,207614
3VwrrEtbqrlvJlv91u3vHE,Radio Jam,Upchurch,0,2017,10,rap,0.564,0.608,9,-9.804,1,0.0394,0.307,0,0.0407,0.283,80.027,199467
6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door - Remastered,Bob Dylan,1,1973,7,rock,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,149880
0viNo3zi6rOaYr7wZwhH2a,Si No Te Quiere (feat. D.OZi),Ozuna,0,2014,10,latin,0.768,0.933,9,-0.046,0,0.0373,0.0669,0,0.0624,0.949,92.04,225855
24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith,1,1975,4,rock,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133
5lFy4eLLPsaMYNKKbNSXVX,Pharaoh,Helion,0,2019,10,edm,0.683,0.928,2,-3.928,1,0.0416,0.00246,0.912,0.227,0.255,138.052,160928
7aXXjA800sXYKpM8D9pCVT,Tell Me,Smilez and Southstar,0,2002,7,rap,0.693,0.88,11,-3.228,0,0.0661,0.0901,0,0.211,0.397,88.088,278800
0DgOmXeyDY7mMqcjelEqse,Mr. President - EP Version,Janelle Monáe,0,2008,8,pop,0.402,0.482,7,-10.338,1,0.063,0.286,0,0.0677,0.66,190.032,299680
33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,Lit,1,1999,2,rock,0.494,0.946,4,-2.757,1,0.0637,0.00129,0,0.398,0.741,103.408,169027
7DjSCDnrPVN0lLejJYhJIU,The One That Got Away,Whistle Back,0,2017,12,edm,0.557,0.702,1,-6.196,0,0.0719,0.081,0,0.119,0.538,139.887,200093
4BlAlQdKjigrkeHhkRHmK8,Collab Bro,Timmy Trumpet,0,2016,8,edm,0.511,0.905,2,-3.902,1,0.339,0.0121,0.00014,0.87,0.0879,127.838,181420
1JURww012QnWAw0zZXi6Aa,Just the Girl,The Click Five,0,2005,8,rock,0.571,0.89,9,-1.6,1,0.0395,0.00509,0,0.0769,0.751,110.958,234147
2qG5sZ7Si6sdK74qLxedYM,Con Altura,ROSALÍA,1,2019,3,latin,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627
46W9iEjOg5nkMvb6lo4Jwz,Don’t Give Up On Me Now (with Julie Bergan),R3HAB,0,2019,5,pop,0.687,0.706,4,-5.357,1,0.0459,0.091,0,0.124,0.27,115.268,127826
3bNCifwGPjqeeqzpjrFG9k,Magazine,$uicideBoy$,1,2016,7,rap,0.881,0.903,8,-0.955,1,0.0813,0.267,0.00253,0.109,0.272,119.994,131500
0R2FmhqwRokQSAqIelysy7,I'd Rather Fuck You,N.W.A.,0,2007,1,rap,0.464,0.785,11,-6.902,0,0.158,0.0241,0,0.121,0.705,164.223,238267
1PggZZlGqKsfc8u8PGxBHy,Layup,Big K.R.I.T.,0,2017,10,r&b,0.579,0.735,7,-7.266,0,0.0489,0.341,0,0.088,0.411,137.98,260952
1uiTlWuuuznQ3cWFIRAPU2,Trabalho Lindo,WC no Beat,0,2018,3,rap,0.534,0.571,10,-6.442,0,0.0832,0.438,1.85e-05,0.116,0.812,88.004,215339
7gZr2WnSA2tX1dKcilDhg7,Sweet Dreams,Dwin,0,2018,2,edm,0.719,0.77,2,-4.405,0,0.0526,0.0811,0.000976,0.19,0.489,110.075,141269
2CSINUEVYc3nMqk89Ns56W,Hubiera,Crudo Means Raw,0,2016,12,latin,0.716,0.343,6,-11.823,1,0.182,0.26,4.79e-05,0.19,0.501,91.033,221685
0uNXGT1QyWLb9fyteWopRb,La Joya,Javiera Mena,0,2014,10,pop,0.63,0.892,2,-3.793,1,0.0409,0.0337,0,0.608,0.92,102.993,207520
1PRXZfUbOszL7rlHg1sZh5,Levantando Bandera,Remik Gonzalez,0,1905,7,rap,0.686,0.722,4,-6.351,0,0.26,0.201,0,0.48,0.84,83.98,246857
2PHugyVcwpbzP2S1w3fDTA,Vencemo,Buddy,0,2019,9,rap,0.879,0.42,11,-8.887,0,0.389,0.414,0,0.0812,0.362,99.01,193939
0kCfKToIFZFQQAaSQHcjRL,LTE,$uicideBoy$,1,2015,5,rap,0.781,0.493,1,-7.649,1,0.0522,0.0717,0.586,0.123,0.0383,106.011,133747
2bRj2mLH4nBgN9XRIA56dk,Do Me Right,Guy,0,1990,11,r&b,0.769,0.735,11,-11.166,1,0.0808,0.00187,5.55e-05,0.228,0.613,105.964,263267
7f2wpvZQvDQZI4jOmvPzRU,Warfare,Dualmind,0,2017,4,edm,0.573,0.926,5,-4.175,1,0.0406,0.000848,0.243,0.0886,0.623,128.045,206315
5EOQGKM31o5poLsCeHQEdE,Pacul,Afro Bros,0,2019,1,latin,0.532,0.421,1,-5.726,1,0.346,0.386,0,0.0817,0.489,200.095,134813
24Hzd4FPhz0HPx9jhM9cap,Something About You (with Rudimental),Elderbrook,0,2019,8,pop,0.767,0.605,6,-5.737,0,0.188,0.559,0.000363,0.193,0.657,107.042,203200
50w42bgL9DTDMV0oV1FicG,With Tim,Guustavv,0,2019,8,rap,0.373,0.251,8,-11.354,1,0.0755,0.97,0.918,0.147,0.054,211.369,150500
2G0qRdTqqYQYgL01MZj6ck,The Real Deal,Hydrogenii,0,2019,6,rap,0.673,0.652,7,-4.971,1,0.0386,0.00643,0.888,0.0925,0.607,88.071,184119
69FPnlWuRMKkHWfeLwDyNu,No Llores,Gloria Estefan,0,2007,8,latin,0.715,0.823,10,-4.441,0,0.0347,0.272,6.72e-06,0.677,0.946,107.973,249827
742Y9wVqNhENK7X5SUoxWD,Отмели,N1NT3ND0,0,1905,7,rap,0.797,0.465,7,-8.454,1,0.381,0.0186,7.3e-06,0.111,0.648,75.975,321875
3im1Tx6McYkUQgqr2HkXc7,Nebula,Soundspretty,0,2019,6,rap,0.688,0.546,1,-13.044,0,0.122,0.678,0.917,0.0923,0.678,77.994,112112
4trhHl9s0gsBsm2FLPll03,Crimson And Clover,Tommy James,0,2008,10,rock,0.449,0.698,11,-6.791,1,0.0655,0.125,0.163,0.178,0.624,83.18,202227
18uskcQGHADKwukSPngyYP,Табор уходит в небо,Kaspiyskiy Gruz,0,2018,1,rap,0.493,0.363,2,-10.169,1,0.132,0.0978,2.66e-06,0.153,0.148,78.756,208862
5NIPsWpDjJTFBoPxCUUeXp,Welcome To The Jungle,Guns N' Roses,0,1987,1,rock,0.445,0.955,8,-8.027,1,0.0856,0.0326,0.284,0.317,0.336,123.343,273600
0fmgOwkb9AwgzXhYVSZRDs,Te regalo,Carlos Baute,0,2005,6,latin,0.713,0.699,6,-6.426,1,0.0376,0.533,0,0.112,0.753,100.079,169720
5BDs2KeMpNXSFVwCFOWD2C,When I Hear Music,Debbie Deb,0,1995,11,latin,0.762,0.757,1,-8.459,1,0.0347,0.000565,0.301,0.0495,0.755,126.206,425560
6esyghesXQx99GiYex9zad,Black Magic,Beathunterz,0,2018,10,edm,0.812,0.634,2,-4.025,1,0.0497,0.00576,0.68,0.0398,0.111,128.022,228750
7LfXCNzYnWfTeDRDe1sU08,Tuve un Sueno,RKM,0,2008,9,latin,0.77,0.732,4,-6.459,0,0.0618,0.269,0.00681,0.101,0.736,87.992,189507
0ELVXVHz8aPgwLySfkDn8e,Hey Ya,Obadiah Parker,0,2007,1,r&b,0.574,0.489,4,-6.962,1,0.0298,0.578,0,0.121,0.572,155.942,267599
